sa4_code,anzsco4_code,anzsco4_name,sa4_name,state,extraction_date,prediction
702,4518,Other Personal Service Workers,Northern Territory - Outback,Northern Territory,1/07/2020,121
702,5111,"Contract, Program and Project Administrators",Northern Territory - Outback,Northern Territory,1/07/2020,1020
702,5121,Office Managers,Northern Territory - Outback,Northern Territory,1/07/2020,970
702,5122,Practice Managers,Northern Territory - Outback,Northern Territory,1/07/2020,129
702,5211,Personal Assistants,Northern Territory - Outback,Northern Territory,1/07/2020,123
702,5212,Secretaries,Northern Territory - Outback,Northern Territory,1/07/2020,151
702,5311,General Clerks,Northern Territory - Outback,Northern Territory,1/07/2020,1158
702,5321,Keyboard Operators,Northern Territory - Outback,Northern Territory,1/07/2020,209
702,5412,Information Officers,Northern Territory - Outback,Northern Territory,1/07/2020,352
702,5421,Receptionists,Northern Territory - Outback,Northern Territory,1/07/2020,1108
702,5511,Accounting Clerks,Northern Territory - Outback,Northern Territory,1/07/2020,293
702,5512,Bookkeepers,Northern Territory - Outback,Northern Territory,1/07/2020,377
702,5513,Payroll Clerks,Northern Territory - Outback,Northern Territory,1/07/2020,114
702,5521,Bank Workers,Northern Territory - Outback,Northern Territory,1/07/2020,274
702,5612,Couriers and Postal Deliverers,Northern Territory - Outback,Northern Territory,1/07/2020,131
702,5613,Filing and Registry Clerks,Northern Territory - Outback,Northern Territory,1/07/2020,319
702,5911,Purchasing and Supply Logistics Clerks,Northern Territory - Outback,Northern Territory,1/07/2020,163
702,5912,Transport and Despatch Clerks,Northern Territory - Outback,Northern Territory,1/07/2020,229
702,5992,Court and Legal Clerks,Northern Territory - Outback,Northern Territory,1/07/2020,144
702,5995,Inspectors and Regulatory Officers,Northern Territory - Outback,Northern Territory,1/07/2020,476
702,5999,Other Miscellaneous Clerical and Administrative Workers,Northern Territory - Outback,Northern Territory,1/07/2020,238
702,6111,"Auctioneers, and Stock and Station Agents",Northern Territory - Outback,Northern Territory,1/07/2020,107
702,6113,Sales Representatives,Northern Territory - Outback,Northern Territory,1/07/2020,185
702,6121,Real Estate Sales Agents,Northern Territory - Outback,Northern Territory,1/07/2020,228
702,6211,Sales Assistants (General),Northern Territory - Outback,Northern Territory,1/07/2020,1194
702,6212,ICT Sales Assistants,Northern Territory - Outback,Northern Territory,1/07/2020,160
702,6213,Motor Vehicle and Vehicle Parts Salespersons,Northern Territory - Outback,Northern Territory,1/07/2020,113
702,6214,Pharmacy Sales Assistants,Northern Territory - Outback,Northern Territory,1/07/2020,223
702,6215,Retail Supervisors,Northern Territory - Outback,Northern Territory,1/07/2020,132
702,6311,Checkout Operators and Office Cashiers,Northern Territory - Outback,Northern Territory,1/07/2020,683
702,6394,Ticket Salespersons,Northern Territory - Outback,Northern Territory,1/07/2020,131
702,7122,"Drillers, Miners and Shot Firers",Northern Territory - Outback,Northern Territory,1/07/2020,198
702,7123,Engineering Production Workers,Northern Territory - Outback,Northern Territory,1/07/2020,99
702,7129,Other Stationary Plant Operators,Northern Territory - Outback,Northern Territory,1/07/2020,155
702,7212,Earthmoving Plant Operators,Northern Territory - Outback,Northern Territory,1/07/2020,417
702,7219,Other Mobile Plant Operators,Northern Territory - Outback,Northern Territory,1/07/2020,309
702,7311,Automobile Drivers,Northern Territory - Outback,Northern Territory,1/07/2020,300
702,7312,Bus and Coach Drivers,Northern Territory - Outback,Northern Territory,1/07/2020,118
702,7313,Train and Tram Drivers,Northern Territory - Outback,Northern Territory,1/07/2020,140
702,7321,Delivery Drivers,Northern Territory - Outback,Northern Territory,1/07/2020,135
702,7331,Truck Drivers,Northern Territory - Outback,Northern Territory,1/07/2020,372
702,7411,Storepersons,Northern Territory - Outback,Northern Territory,1/07/2020,306
702,8111,Car Detailers,Northern Territory - Outback,Northern Territory,1/07/2020,127
702,8112,Commercial Cleaners,Northern Territory - Outback,Northern Territory,1/07/2020,848
702,8113,Domestic Cleaners,Northern Territory - Outback,Northern Territory,1/07/2020,275
702,8114,Housekeepers,Northern Territory - Outback,Northern Territory,1/07/2020,164
702,8115,Laundry Workers,Northern Territory - Outback,Northern Territory,1/07/2020,111
702,8116,Other Cleaners,Northern Territory - Outback,Northern Territory,1/07/2020,304
702,8211,Building and Plumbing Labourers,Northern Territory - Outback,Northern Territory,1/07/2020,281
702,8212,Concreters,Northern Territory - Outback,Northern Territory,1/07/2020,107
702,8213,Fencers,Northern Territory - Outback,Northern Territory,1/07/2020,144
702,8215,Paving and Surfacing Labourers,Northern Territory - Outback,Northern Territory,1/07/2020,285
702,8219,Other Construction and Mining Labourers,Northern Territory - Outback,Northern Territory,1/07/2020,152
702,8412,Crop Farm Workers,Northern Territory - Outback,Northern Territory,1/07/2020,273
702,8414,Garden and Nursery Labourers,Northern Territory - Outback,Northern Territory,1/07/2020,595
702,8415,Livestock Farm Workers,Northern Territory - Outback,Northern Territory,1/07/2020,233
702,8419,"Other Farm, Forestry and Garden Workers",Northern Territory - Outback,Northern Territory,1/07/2020,114
702,8511,Fast Food Cooks,Northern Territory - Outback,Northern Territory,1/07/2020,96
702,8513,Kitchenhands,Northern Territory - Outback,Northern Territory,1/07/2020,384
702,8912,Shelf Fillers,Northern Territory - Outback,Northern Territory,1/07/2020,484
702,8991,Caretakers,Northern Territory - Outback,Northern Territory,1/07/2020,124
702,8993,Handypersons,Northern Territory - Outback,Northern Territory,1/07/2020,485
702,8994,Motor Vehicle Parts and Accessories Fitters,Northern Territory - Outback,Northern Territory,1/07/2020,144
702,8996,Recycling and Rubbish Collectors,Northern Territory - Outback,Northern Territory,1/07/2020,256
702,8999,Other Miscellaneous Labourers,Northern Territory - Outback,Northern Territory,1/07/2020,171
701,1111,Chief Executives and Managing Directors,Darwin,Northern Territory,1/08/2020,370
701,1112,General Managers,Darwin,Northern Territory,1/08/2020,513
701,1113,Legislators,Darwin,Northern Territory,1/08/2020,89
701,1212,Crop Farmers,Darwin,Northern Territory,1/08/2020,209
701,1311,"Advertising, Public Relations and Sales Managers",Darwin,Northern Territory,1/08/2020,581
701,1321,Corporate Services Managers,Darwin,Northern Territory,1/08/2020,122
701,1323,Human Resource Managers,Darwin,Northern Territory,1/08/2020,325
701,1324,Policy and Planning Managers,Darwin,Northern Territory,1/08/2020,224
701,1325,Research and Development Managers,Darwin,Northern Territory,1/08/2020,143
701,1331,Construction Managers,Darwin,Northern Territory,1/08/2020,822
701,1332,Engineering Managers,Darwin,Northern Territory,1/08/2020,247
701,1333,"Importers, Exporters and Wholesalers",Darwin,Northern Territory,1/08/2020,152
701,1334,Manufacturers,Darwin,Northern Territory,1/08/2020,103
701,1335,Production Managers,Darwin,Northern Territory,1/08/2020,109
701,1341,Child Care Centre Managers,Darwin,Northern Territory,1/08/2020,100
701,1342,Health and Welfare Services Managers,Darwin,Northern Territory,1/08/2020,374
701,1344,Other Education Managers,Darwin,Northern Territory,1/08/2020,318
701,1351,ICT Managers,Darwin,Northern Territory,1/08/2020,158
701,1399,Other Specialist Managers,Darwin,Northern Territory,1/08/2020,744
701,1411,Cafe and Restaurant Managers,Darwin,Northern Territory,1/08/2020,703
701,1413,Hotel and Motel Managers,Darwin,Northern Territory,1/08/2020,115
701,1414,Licensed Club Managers,Darwin,Northern Territory,1/08/2020,112
701,1419,Other Accommodation and Hospitality Managers,Darwin,Northern Territory,1/08/2020,77
701,1421,Retail Managers,Darwin,Northern Territory,1/08/2020,1635
701,1491,"Amusement, Fitness and Sports Centre Managers",Darwin,Northern Territory,1/08/2020,121
701,1492,Call or Contact Centre and Customer Service Managers,Darwin,Northern Territory,1/08/2020,143
701,1493,Conference and Event Organisers,Darwin,Northern Territory,1/08/2020,187
701,1494,Transport Services Managers,Darwin,Northern Territory,1/08/2020,136
701,1499,"Other Hospitality, Retail and Service Managers",Darwin,Northern Territory,1/08/2020,431
701,2112,Music Professionals,Darwin,Northern Territory,1/08/2020,164
701,2113,Photographers,Darwin,Northern Territory,1/08/2020,98
701,2114,Visual Arts and Crafts Professionals,Darwin,Northern Territory,1/08/2020,110
701,2121,"Artistic Directors, and Media Producers and Presenters",Darwin,Northern Territory,1/08/2020,94
701,2124,Journalists and Other Writers,Darwin,Northern Territory,1/08/2020,121
701,2211,Accountants,Darwin,Northern Territory,1/08/2020,983
701,2212,"Auditors, Company Secretaries and Corporate Treasurers",Darwin,Northern Territory,1/08/2020,162
701,2222,Financial Dealers,Darwin,Northern Territory,1/08/2020,51
701,2223,Financial Investment Advisers and Managers,Darwin,Northern Territory,1/08/2020,163
701,2231,Human Resource Professionals,Darwin,Northern Territory,1/08/2020,589
701,2232,ICT Trainers,Darwin,Northern Territory,1/08/2020,88
701,2233,Training and Development Professionals,Darwin,Northern Territory,1/08/2020,212
701,2241,"Actuaries, Mathematicians and Statisticians",Darwin,Northern Territory,1/08/2020,79
701,2244,Intelligence and Policy Analysts,Darwin,Northern Territory,1/08/2020,253
701,2245,Land Economists and Valuers,Darwin,Northern Territory,1/08/2020,113
701,2246,Librarians,Darwin,Northern Territory,1/08/2020,90
701,2247,Management and Organisation Analysts,Darwin,Northern Territory,1/08/2020,220
701,2249,Other Information and Organisation Professionals,Darwin,Northern Territory,1/08/2020,404
701,2251,Advertising and Marketing Professionals,Darwin,Northern Territory,1/08/2020,165
701,2252,ICT Sales Professionals,Darwin,Northern Territory,1/08/2020,184
701,2253,Public Relations Professionals,Darwin,Northern Territory,1/08/2020,217
701,2254,Technical Sales Representatives,Darwin,Northern Territory,1/08/2020,139
701,2312,Marine Transport Professionals,Darwin,Northern Territory,1/08/2020,146
701,2321,Architects and Landscape Architects,Darwin,Northern Territory,1/08/2020,90
701,2322,Surveyors and Spatial Scientists,Darwin,Northern Territory,1/08/2020,139
701,2324,"Graphic and Web Designers, and Illustrators",Darwin,Northern Territory,1/08/2020,95
701,2332,Civil Engineering Professionals,Darwin,Northern Territory,1/08/2020,199
701,2334,Electronics Engineers,Darwin,Northern Territory,1/08/2020,82
701,2335,"Industrial, Mechanical and Production Engineers",Darwin,Northern Territory,1/08/2020,358
701,2336,Mining Engineers,Darwin,Northern Territory,1/08/2020,96
701,2341,Agricultural and Forestry Scientists,Darwin,Northern Territory,1/08/2020,94
701,2343,Environmental Scientists,Darwin,Northern Territory,1/08/2020,297
701,2344,"Geologists, Geophysicists and Hydrogeologists",Darwin,Northern Territory,1/08/2020,142
701,2345,Life Scientists,Darwin,Northern Territory,1/08/2020,102
701,2346,Medical Laboratory Scientists,Darwin,Northern Territory,1/08/2020,263
701,2347,Veterinarians,Darwin,Northern Territory,1/08/2020,99
701,2411,Early Childhood (Pre-primary School) Teachers,Darwin,Northern Territory,1/08/2020,209
701,2412,Primary School Teachers,Darwin,Northern Territory,1/08/2020,554
701,2413,Middle School Teachers,Darwin,Northern Territory,1/08/2020,86
701,2414,Secondary School Teachers,Darwin,Northern Territory,1/08/2020,507
701,2415,Special Education Teachers,Darwin,Northern Territory,1/08/2020,277
701,2491,Education Advisers and Reviewers,Darwin,Northern Territory,1/08/2020,135
701,2492,Private Tutors and Teachers,Darwin,Northern Territory,1/08/2020,255
701,2512,Medical Imaging Professionals,Darwin,Northern Territory,1/08/2020,89
701,2513,Occupational and Environmental Health Professionals,Darwin,Northern Territory,1/08/2020,128
701,2515,Pharmacists,Darwin,Northern Territory,1/08/2020,356
701,2519,Other Health Diagnostic and Promotion Professionals,Darwin,Northern Territory,1/08/2020,103
701,2523,Dental Practitioners,Darwin,Northern Territory,1/08/2020,143
701,2524,Occupational Therapists,Darwin,Northern Territory,1/08/2020,206
701,2525,Physiotherapists,Darwin,Northern Territory,1/08/2020,314
701,2527,Audiologists and Speech Pathologists \ Therapists,Darwin,Northern Territory,1/08/2020,330
701,2531,General Practitioners and Resident Medical Officers,Darwin,Northern Territory,1/08/2020,775
701,2539,Other Medical Practitioners,Darwin,Northern Territory,1/08/2020,217
701,2541,Midwives,Darwin,Northern Territory,1/08/2020,165
701,2543,Nurse Managers,Darwin,Northern Territory,1/08/2020,81
701,2544,Registered Nurses,Darwin,Northern Territory,1/08/2020,2105
701,2611,ICT Business and Systems Analysts,Darwin,Northern Territory,1/08/2020,143
701,2612,Multimedia Specialists and Web Developers,Darwin,Northern Territory,1/08/2020,150
701,2613,Software and Applications Programmers,Darwin,Northern Territory,1/08/2020,182
701,2621,"Database and Systems Administrators, and ICT Security Specialists",Darwin,Northern Territory,1/08/2020,167
701,2631,Computer Network Professionals,Darwin,Northern Territory,1/08/2020,449
701,2633,Telecommunications Engineering Professionals,Darwin,Northern Territory,1/08/2020,91
701,2711,Barristers,Darwin,Northern Territory,1/08/2020,123
701,2712,Judicial and Other Legal Professionals,Darwin,Northern Territory,1/08/2020,160
701,2721,Counsellors,Darwin,Northern Territory,1/08/2020,438
701,2722,Ministers of Religion,Darwin,Northern Territory,1/08/2020,69
701,2723,Psychologists,Darwin,Northern Territory,1/08/2020,208
701,2724,Social Professionals,Darwin,Northern Territory,1/08/2020,143
701,2725,Social Workers,Darwin,Northern Territory,1/08/2020,260
701,3112,Medical Technicians,Darwin,Northern Territory,1/08/2020,251
701,3113,Primary Products Inspectors,Darwin,Northern Territory,1/08/2020,109
701,3121,"Architectural, Building and Surveying Technicians",Darwin,Northern Territory,1/08/2020,342
701,3122,Civil Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/08/2020,171
701,3123,Electrical Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/08/2020,162
701,3124,Electronic Engineering Draftspersons and Technicians,Darwin,Northern Territory,1/08/2020,126
701,3126,Safety Inspectors,Darwin,Northern Territory,1/08/2020,33
701,3129,Other Building and Engineering Technicians,Darwin,Northern Territory,1/08/2020,334
701,3131,ICT Support Technicians,Darwin,Northern Territory,1/08/2020,246
701,3132,Telecommunications Technical Specialists,Darwin,Northern Territory,1/08/2020,88
701,3211,Automotive Electricians,Darwin,Northern Territory,1/08/2020,161
701,3212,Motor Mechanics,Darwin,Northern Territory,1/08/2020,757
701,3232,Metal Fitters and Machinists,Darwin,Northern Territory,1/08/2020,1013
701,3233,Precision Metal Trades Workers,Darwin,Northern Territory,1/08/2020,88
701,3241,Panelbeaters,Darwin,Northern Territory,1/08/2020,150
701,3311,Bricklayers and Stonemasons,Darwin,Northern Territory,1/08/2020,101
701,3312,Carpenters and Joiners,Darwin,Northern Territory,1/08/2020,870
701,3322,Painting Trades Workers,Darwin,Northern Territory,1/08/2020,360
701,3331,Glaziers,Darwin,Northern Territory,1/08/2020,128
701,3332,Plasterers,Darwin,Northern Territory,1/08/2020,165
701,3333,Roof Tilers,Darwin,Northern Territory,1/08/2020,147
701,3334,Wall and Floor Tilers,Darwin,Northern Territory,1/08/2020,126
701,3341,Plumbers,Darwin,Northern Territory,1/08/2020,495
701,3411,Electricians,Darwin,Northern Territory,1/08/2020,1390
701,3421,Airconditioning and Refrigeration Mechanics,Darwin,Northern Territory,1/08/2020,442
701,3422,Electrical Distribution Trades Workers,Darwin,Northern Territory,1/08/2020,315
701,3423,Electronics Trades Workers,Darwin,Northern Territory,1/08/2020,242
701,3424,Telecommunications Trades Workers,Darwin,Northern Territory,1/08/2020,202
701,3511,Bakers and Pastrycooks,Darwin,Northern Territory,1/08/2020,360
701,3512,Butchers and Smallgoods Makers,Darwin,Northern Territory,1/08/2020,86
701,3513,Chefs,Darwin,Northern Territory,1/08/2020,839
701,3514,Cooks,Darwin,Northern Territory,1/08/2020,229
701,3611,Animal Attendants and Trainers,Darwin,Northern Territory,1/08/2020,77
701,3613,Veterinary Nurses,Darwin,Northern Territory,1/08/2020,75
701,3622,Gardeners,Darwin,Northern Territory,1/08/2020,329
701,3623,Greenkeepers,Darwin,Northern Territory,1/08/2020,193
701,3911,Hairdressers,Darwin,Northern Territory,1/08/2020,289
701,3923,Printers,Darwin,Northern Territory,1/08/2020,107
701,3941,Cabinetmakers,Darwin,Northern Territory,1/08/2020,89
701,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",Darwin,Northern Territory,1/08/2020,230
701,3993,"Gallery, Library and Museum Technicians",Darwin,Northern Territory,1/08/2020,86
701,3995,Performing Arts Technicians,Darwin,Northern Territory,1/08/2020,21
701,3999,Other Miscellaneous Technicians and Trades Workers,Darwin,Northern Territory,1/08/2020,344
701,4111,Ambulance Officers and Paramedics,Darwin,Northern Territory,1/08/2020,178
701,4114,Enrolled and Mothercraft Nurses,Darwin,Northern Territory,1/08/2020,146
701,4117,Welfare Support Workers,Darwin,Northern Territory,1/08/2020,566
701,4211,Child Carers,Darwin,Northern Territory,1/08/2020,1603
701,4221,Education Aides,Darwin,Northern Territory,1/08/2020,826
701,4231,Aged and Disabled Carers,Darwin,Northern Territory,1/08/2020,1078
701,4232,Dental Assistants,Darwin,Northern Territory,1/08/2020,349
701,4233,Nursing Support and Personal Care Workers,Darwin,Northern Territory,1/08/2020,407
701,4234,Special Care Workers,Darwin,Northern Territory,1/08/2020,158
701,4311,Bar Attendants and Baristas,Darwin,Northern Territory,1/08/2020,652
701,4312,Cafe Workers,Darwin,Northern Territory,1/08/2020,338
701,4313,Gaming Workers,Darwin,Northern Territory,1/08/2020,71
701,4314,Hotel Service Managers,Darwin,Northern Territory,1/08/2020,209
701,4315,Waiters,Darwin,Northern Territory,1/08/2020,566
701,4319,Other Hospitality Workers,Darwin,Northern Territory,1/08/2020,125
701,4412,Fire and Emergency Workers,Darwin,Northern Territory,1/08/2020,253
701,4421,Prison Officers,Darwin,Northern Territory,1/08/2020,421
701,4422,Security Officers and Guards,Darwin,Northern Territory,1/08/2020,1244
701,4511,Beauty Therapists,Darwin,Northern Territory,1/08/2020,133
701,4512,Driving Instructors,Darwin,Northern Territory,1/08/2020,167
701,4514,"Gallery, Museum and Tour Guides",Darwin,Northern Territory,1/08/2020,134
701,4516,Tourism and Travel Advisers,Darwin,Northern Territory,1/08/2020,98
701,4517,Travel Attendants,Darwin,Northern Territory,1/08/2020,42
701,4518,Other Personal Service Workers,Darwin,Northern Territory,1/08/2020,98
701,4521,Fitness Instructors,Darwin,Northern Territory,1/08/2020,189
701,4524,Sportspersons,Darwin,Northern Territory,1/08/2020,93
701,5111,"Contract, Program and Project Administrators",Darwin,Northern Territory,1/08/2020,1365
701,5121,Office Managers,Darwin,Northern Territory,1/08/2020,1174
701,5122,Practice Managers,Darwin,Northern Territory,1/08/2020,299
701,5211,Personal Assistants,Darwin,Northern Territory,1/08/2020,456
701,5212,Secretaries,Darwin,Northern Territory,1/08/2020,211
701,5311,General Clerks,Darwin,Northern Territory,1/08/2020,2806
701,5321,Keyboard Operators,Darwin,Northern Territory,1/08/2020,390
701,5411,Call or Contact Centre Workers,Darwin,Northern Territory,1/08/2020,149
701,5412,Information Officers,Darwin,Northern Territory,1/08/2020,482
701,5421,Receptionists,Darwin,Northern Territory,1/08/2020,1212
701,5511,Accounting Clerks,Darwin,Northern Territory,1/08/2020,788
701,5512,Bookkeepers,Darwin,Northern Territory,1/08/2020,671
701,5513,Payroll Clerks,Darwin,Northern Territory,1/08/2020,530
701,5521,Bank Workers,Darwin,Northern Territory,1/08/2020,120
701,5522,Credit and Loans Officers,Darwin,Northern Territory,1/08/2020,330
701,5523,"Insurance, Money Market and Statistical Clerks",Darwin,Northern Territory,1/08/2020,132
701,5611,Betting Clerks,Darwin,Northern Territory,1/08/2020,413
701,5612,Couriers and Postal Deliverers,Darwin,Northern Territory,1/08/2020,193
701,5613,Filing and Registry Clerks,Darwin,Northern Territory,1/08/2020,297
701,5614,Mail Sorters,Darwin,Northern Territory,1/08/2020,89
701,5619,Other Clerical and Office Support Workers,Darwin,Northern Territory,1/08/2020,119
701,5911,Purchasing and Supply Logistics Clerks,Darwin,Northern Territory,1/08/2020,643
701,5912,Transport and Despatch Clerks,Darwin,Northern Territory,1/08/2020,96
701,5991,Conveyancers and Legal Executives,Darwin,Northern Territory,1/08/2020,142
701,5992,Court and Legal Clerks,Darwin,Northern Territory,1/08/2020,235
701,5993,Debt Collectors,Darwin,Northern Territory,1/08/2020,101
701,5994,Human Resource Clerks,Darwin,Northern Territory,1/08/2020,159
701,5995,Inspectors and Regulatory Officers,Darwin,Northern Territory,1/08/2020,344
701,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",Darwin,Northern Territory,1/08/2020,76
701,5997,Library Assistants,Darwin,Northern Territory,1/08/2020,132
701,5999,Other Miscellaneous Clerical and Administrative Workers,Darwin,Northern Territory,1/08/2020,142
701,6112,Insurance Agents,Darwin,Northern Territory,1/08/2020,96
701,6113,Sales Representatives,Darwin,Northern Territory,1/08/2020,215
701,6121,Real Estate Sales Agents,Darwin,Northern Territory,1/08/2020,530
701,6211,Sales Assistants (General),Darwin,Northern Territory,1/08/2020,2959
701,6212,ICT Sales Assistants,Darwin,Northern Territory,1/08/2020,145
701,6213,Motor Vehicle and Vehicle Parts Salespersons,Darwin,Northern Territory,1/08/2020,496
701,6214,Pharmacy Sales Assistants,Darwin,Northern Territory,1/08/2020,195
701,6215,Retail Supervisors,Darwin,Northern Territory,1/08/2020,71
701,6216,Service Station Attendants,Darwin,Northern Territory,1/08/2020,123
701,6219,Other Sales Assistants and Salespersons,Darwin,Northern Territory,1/08/2020,192
701,6311,Checkout Operators and Office Cashiers,Darwin,Northern Territory,1/08/2020,1033
701,6391,Models and Sales Demonstrators,Darwin,Northern Territory,1/08/2020,83
701,6394,Ticket Salespersons,Darwin,Northern Territory,1/08/2020,109
701,7119,Other Machine Operators,Darwin,Northern Territory,1/08/2020,88
701,7121,"Crane, Hoist and Lift Operators",Darwin,Northern Territory,1/08/2020,111
701,7122,"Drillers, Miners and Shot Firers",Darwin,Northern Territory,1/08/2020,372
701,7123,Engineering Production Workers,Darwin,Northern Territory,1/08/2020,104
701,7129,Other Stationary Plant Operators,Darwin,Northern Territory,1/08/2020,147
701,7212,Earthmoving Plant Operators,Darwin,Northern Territory,1/08/2020,339
701,7213,Forklift Drivers,Darwin,Northern Territory,1/08/2020,183
701,7219,Other Mobile Plant Operators,Darwin,Northern Territory,1/08/2020,199
701,7311,Automobile Drivers,Darwin,Northern Territory,1/08/2020,311
701,7312,Bus and Coach Drivers,Darwin,Northern Territory,1/08/2020,612
701,7313,Train and Tram Drivers,Darwin,Northern Territory,1/08/2020,119
701,7321,Delivery Drivers,Darwin,Northern Territory,1/08/2020,412
701,7331,Truck Drivers,Darwin,Northern Territory,1/08/2020,1271
701,7411,Storepersons,Darwin,Northern Territory,1/08/2020,774
701,8111,Car Detailers,Darwin,Northern Territory,1/08/2020,129
701,8112,Commercial Cleaners,Darwin,Northern Territory,1/08/2020,1084
701,8113,Domestic Cleaners,Darwin,Northern Territory,1/08/2020,247
701,8114,Housekeepers,Darwin,Northern Territory,1/08/2020,187
701,8115,Laundry Workers,Darwin,Northern Territory,1/08/2020,155
701,8116,Other Cleaners,Darwin,Northern Territory,1/08/2020,98
701,8211,Building and Plumbing Labourers,Darwin,Northern Territory,1/08/2020,421
701,8212,Concreters,Darwin,Northern Territory,1/08/2020,97
701,8213,Fencers,Darwin,Northern Territory,1/08/2020,99
701,8214,Insulation and Home Improvement Installers,Darwin,Northern Territory,1/08/2020,230
701,8219,Other Construction and Mining Labourers,Darwin,Northern Territory,1/08/2020,198
701,8321,Packers,Darwin,Northern Territory,1/08/2020,104
701,8322,Product Assemblers,Darwin,Northern Territory,1/08/2020,26
701,8391,Metal Engineering Process Workers,Darwin,Northern Territory,1/08/2020,93
701,8412,Crop Farm Workers,Darwin,Northern Territory,1/08/2020,66
701,8414,Garden and Nursery Labourers,Darwin,Northern Territory,1/08/2020,271
701,8415,Livestock Farm Workers,Darwin,Northern Territory,1/08/2020,93
701,8419,"Other Farm, Forestry and Garden Workers",Darwin,Northern Territory,1/08/2020,105
701,8511,Fast Food Cooks,Darwin,Northern Territory,1/08/2020,108
701,8512,Food Trades Assistants,Darwin,Northern Territory,1/08/2020,144
701,8513,Kitchenhands,Darwin,Northern Territory,1/08/2020,823
701,8911,Freight and Furniture Handlers,Darwin,Northern Territory,1/08/2020,128
701,8912,Shelf Fillers,Darwin,Northern Territory,1/08/2020,459
701,8991,Caretakers,Darwin,Northern Territory,1/08/2020,200
701,8992,Deck and Fishing Hands,Darwin,Northern Territory,1/08/2020,39
701,8993,Handypersons,Darwin,Northern Territory,1/08/2020,367
701,8994,Motor Vehicle Parts and Accessories Fitters,Darwin,Northern Territory,1/08/2020,170
701,8999,Other Miscellaneous Labourers,Darwin,Northern Territory,1/08/2020,259
702,1111,Chief Executives and Managing Directors,Northern Territory - Outback,Northern Territory,1/08/2020,123
702,1112,General Managers,Northern Territory - Outback,Northern Territory,1/08/2020,143
702,1113,Legislators,Northern Territory - Outback,Northern Territory,1/08/2020,102
702,1212,Crop Farmers,Northern Territory - Outback,Northern Territory,1/08/2020,684
702,1213,Livestock Farmers,Northern Territory - Outback,Northern Territory,1/08/2020,262
702,1311,"Advertising, Public Relations and Sales Managers",Northern Territory - Outback,Northern Territory,1/08/2020,148
702,1321,Corporate Services Managers,Northern Territory - Outback,Northern Territory,1/08/2020,151
702,1323,Human Resource Managers,Northern Territory - Outback,Northern Territory,1/08/2020,210
702,1325,Research and Development Managers,Northern Territory - Outback,Northern Territory,1/08/2020,153
702,1331,Construction Managers,Northern Territory - Outback,Northern Territory,1/08/2020,594
702,1335,Production Managers,Northern Territory - Outback,Northern Territory,1/08/2020,258
702,1342,Health and Welfare Services Managers,Northern Territory - Outback,Northern Territory,1/08/2020,418
702,1344,Other Education Managers,Northern Territory - Outback,Northern Territory,1/08/2020,153
702,1399,Other Specialist Managers,Northern Territory - Outback,Northern Territory,1/08/2020,382
702,1411,Cafe and Restaurant Managers,Northern Territory - Outback,Northern Territory,1/08/2020,47
702,1412,Caravan Park and Camping Ground Managers,Northern Territory - Outback,Northern Territory,1/08/2020,384
702,1413,Hotel and Motel Managers,Northern Territory - Outback,Northern Territory,1/08/2020,416
702,1419,Other Accommodation and Hospitality Managers,Northern Territory - Outback,Northern Territory,1/08/2020,152
702,1421,Retail Managers,Northern Territory - Outback,Northern Territory,1/08/2020,601
702,1492,Call or Contact Centre and Customer Service Managers,Northern Territory - Outback,Northern Territory,1/08/2020,195
702,1493,Conference and Event Organisers,Northern Territory - Outback,Northern Territory,1/08/2020,329
702,1494,Transport Services Managers,Northern Territory - Outback,Northern Territory,1/08/2020,198
702,1499,"Other Hospitality, Retail and Service Managers",Northern Territory - Outback,Northern Territory,1/08/2020,250
702,2114,Visual Arts and Crafts Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,516
702,2211,Accountants,Northern Territory - Outback,Northern Territory,1/08/2020,617
702,2231,Human Resource Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,201
702,2233,Training and Development Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,110
702,2246,Librarians,Northern Territory - Outback,Northern Territory,1/08/2020,238
702,2247,Management and Organisation Analysts,Northern Territory - Outback,Northern Territory,1/08/2020,133
702,2249,Other Information and Organisation Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,335
702,2253,Public Relations Professionals,Northern Territory - Outback,Northern Territory,1/08/2020,155
702,2341,Agricultural and Forestry Scientists,Northern Territory - Outback,Northern Territory,1/08/2020,271
702,2343,Environmental Scientists,Northern Territory - Outback,Northern Territory,1/08/2020,466
702,2411,Early Childhood (Pre-primary School) Teachers,Northern Territory - Outback,Northern Territory,1/08/2020,141
702,2412,Primary School Teachers,Northern Territory - Outback,Northern Territory,1/08/2020,568
702,2414,Secondary School Teachers,Northern Territory - Outback,Northern Territory,1/08/2020,379
702,2415,Special Education Teachers,Northern Territory - Outback,Northern Territory,1/08/2020,114
702,2491,Education Advisers and Reviewers,Northern Territory - Outback,Northern Territory,1/08/2020,267
702,2492,Private Tutors and Teachers,Northern Territory - Outback,Northern Territory,1/08/2020,289
